省,城市,链接,行政区,小区,均价,地址,lng,lat,gclng,gclat,wgs84lng,wgs84lat,物业类型,权属类别,竣工时间,产权年限,户数,总建筑面积,容积率,绿化率,建筑类型,商圈,水电,停车位,物业费,停车费,车位管理费,物业公司,开发商
山西,太原,https://ty.anjuke.com/community/view/1020140,迎泽,新城房产经营宿舍,6700,迎泽 - 五一广场 - 新城南街8号,112.588382,37.869716,112.581933,37.863578,112.575683,37.863093,公寓住宅,单位集体自建房,1990年竣工,70年,620户,暂无,1.2,0.2,多层, 五一广场 ,民用,150(1:0.2),0.50元/平米/月,地面100.00元/月,地面100.00元/月,业主自管,河北旭嘉房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1628813,迎泽,大中广场,6700,迎泽 - 柳巷 - 食品街中段23号,112.569217,37.875826,112.562839,37.869495,112.556557,37.868984,商住楼,办公,暂无,其它,暂无,暂无,暂无,暂无,高层, 柳巷 ,商用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/1276353,万柏林,太钢线材小区(西线街),6700,万柏林 - 西客站 - 西线街,112.49986,37.877354,112.493264,37.871675,112.486754,37.870979,公寓住宅,单位集体自建房,1998年竣工,70年,432户,暂无,2.5,0.2,高层, 西客站 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1292822,万柏林,太重青年公寓,6700,万柏林 - 漪汾 - 东门路,112.515255,37.878255,112.508664,37.872561,112.502212,37.871912,公寓住宅,单位集体自建房,1998年竣工,70年,240户,暂无,1.2,0.2,多层, 漪汾 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1416192,杏花岭,后双龙巷6号院,6700,杏花岭 - 小东门 - 后双龙巷6号,112.587102,37.879946,112.580668,37.873791,112.574416,37.873306,公寓住宅,单位集体自建房,1998年竣工,70年,36户,暂无,1.2,0.2,多层, 小东门 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1216366,杏花岭,东华门16号典式楼,6700,杏花岭 - 小东门 - 东华门16号,112.586087,37.880072,112.579659,37.873901,112.573405,37.873415,公寓住宅,单位集体自建房,2000年竣工,70年,36户,暂无,1.2,0.3,多层, 小东门 ,民用,150(1:4.2),0.50元/平米/月,地面200.00元/月,地面200.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1423403,杏花岭,百货纺织品宿舍,6700,杏花岭 - 建设北路 - 迎春街101号,112.595916,37.889443,112.589437,37.883439,112.583192,37.882963,公寓住宅,商品房住宅,2010年竣工,70年,117户,暂无,1.2,0.3,多层, 建设北路 ,民用,暂无,1,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1628461,万柏林,晋西和平西苑,6700,万柏林 - 西宫 - 和平北路,112.516123,37.890615,112.509542,37.884916,112.503091,37.884272,公寓住宅,商品房住宅,暂无,70年,232户,暂无,暂无,暂无,高层, 西宫 ,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/809405,万柏林,竹杏电大宿舍,6700,万柏林 - 千峰北路 - 千峰北路112号,112.524961,37.891673,112.518415,37.885871,112.511997,37.885253,公寓住宅,单位集体自建房,1990年竣工,70年,72户,暂无,2,0.2,多层|小高层, 千峰北路 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1840025,万柏林,东升苑高二小区,6700,万柏林 - 东社 - 兴华西街,112.492772,37.892733,112.486205,37.886993,112.479668,37.88628,公寓住宅,商品房住宅,暂无,其它,暂无,暂无,暂无,暂无,多层, 东社 ,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/283316,杏花岭,金刚堰房地局宿舍,6700,杏花岭 - 胜利桥东 - 金刚堰145号,112.553215,37.892842,112.546821,37.886589,112.540497,37.886048,公寓住宅,单位集体自建房,1995年竣工,70年,96户,暂无,1.2,0.23,多层, 胜利桥东 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1565876,杏花岭,劳动就业公司宿舍,6700,杏花岭 - 胜利桥东 - 胜利西街南巷1号,112.549524,37.897591,112.543115,37.891385,112.536779,37.890836,公寓住宅,商品房住宅,2011年竣工,70年,174户,暂无,1.2,0.3,多层, 胜利桥东 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1527172,尖草坪,市建三公司宿舍,6700,尖草坪 - 兴华街 - 和平北路,112.514799,37.906015,112.508212,37.900327,112.501755,37.899681,公寓住宅,单位集体自建房,1998年竣工,70年,54户,暂无,1.2,0.2,多层, 兴华街 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/615973,小店,区政府宿舍(小店),6703,小店 - 汾东北路 - 益丰西街17号,112.570555,37.739921,112.56416,37.733589,112.557897,37.733063,公寓住宅,单位集体自建房,1998年竣工,70年,666户,暂无,1.2,0.2,多层, 汾东北路 ,民用,暂无,0.80元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1200157,万柏林,科大家属院,6703,万柏林 - 西宫 - 西中环路66号,112.500265,37.87927,112.49367,37.873594,112.487161,37.8729,公寓住宅,单位集体自建房,1990年竣工,70年,818户,暂无,1.2,0.2,多层, 西宫 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808668,杏花岭,铁路迎春小区,6720,杏花岭 - 赛马场 - 迎春街18号,112.600569,37.887415,112.594062,37.881492,112.587819,37.881019,公寓住宅,单位集体自建房,1998年竣工,70年,2262户,暂无,2,0.2,多层|小高层, 赛马场 ,民用,500(1:0.2),0.70元/平米/月,地面150.00元/月,地面150.00元/月,太原诚信铁路物业管理有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/725294,迎泽,铜锣湾国际公寓,6723,迎泽 - 柳巷 - 五一路,112.579778,37.875311,112.573374,37.869055,112.567112,37.86856,商住楼,办公,2000年竣工,50年,736户,暂无,2.5,0.3,高层, 柳巷 ,商用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,山西宝地房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/283468,迎泽,东方红小区,6724,迎泽 - 服装城 - 双塔北路95号,112.597168,37.858937,112.590657,37.852947,112.584416,37.852466,公寓住宅,商品房住宅,2002年竣工,70年,216户,暂无,1.2,0.18,多层, 服装城 ,民用,100(1:0.5),0.44元/平米/月,地面150.00元/月,地面150.00元/月,东方红物业有限公司,太原东大房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/283189,迎泽,桥东新生里小区,6725,迎泽 - 桥东街 - 东岗东巷11号,112.585816,37.861209,112.579372,37.855028,112.57312,37.854539,公寓住宅,商品房住宅,1998年竣工,70年,1294户,暂无,1.5,0.26,小高层, 桥东街 ,民用,200(1:0.2),1.00元/平米/月,地面150.00元/月，地下150.00元/月,地面150.00元/月，地下150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1380677,迎泽,和润龙城苑,6735,迎泽 - 大营盘 - 建设南路,112.593598,37.84741,112.5871,37.841354,112.580857,37.840869,公寓住宅,动迁配套房,1993年竣工,70年,660户,暂无,3.8,0.2,超高层, 大营盘 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1277033,尖草坪,太原工业学院北区家属院,6736,尖草坪 - 迎新街 - 迎新北一巷1号,112.546481,37.964817,112.540021,37.958643,112.533668,37.958099,公寓住宅,单位集体自建房,1998年竣工,70年,628户,暂无,1.2,0.2,多层, 迎新街 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808489,晋源,晋源新城,6740,晋源 - 晋源周边 - 贞观街,112.479954,37.721405,112.473415,37.71546,112.466856,37.714691,公寓住宅,小产权房,2009年竣工,70年,1410户,暂无,2,0.3,多层|小高层, 晋源周边 ,民用,350(1:0.2),0.60元/平米/月,地面150.00元/月,地面150.00元/月,常乐物业管理有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/808819,杏花岭,电力环保厂小区,6740,杏花岭 - 巨轮 - 营西街41号,112.574192,37.898593,112.567815,37.892289,112.561541,37.89179,公寓住宅,商品房住宅,1990年竣工,70年,542户,暂无,2,0.2,多层|高层, 巨轮 ,民用,20(1:0.0),0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283470,万柏林,军安里小区,6741,万柏林 - 漪汾 - 文兴路81号,112.532243,37.885545,112.525734,37.879625,112.519343,37.879027,公寓住宅,商品房住宅,2006年竣工,70年,572户,暂无,1.2,0.25,多层, 漪汾 ,民用,100(1:0.2),0.60元/平米/月,地面120.00元/月,地面120.00元/月,单位自管,山西军转房地产开发公司
山西,太原,https://ty.anjuke.com/community/view/283737,尖草坪,汇丰苑,6741,尖草坪 - 胜利桥西 - 九丰路39号,112.530157,37.899987,112.523638,37.894103,112.517239,37.893502,公寓住宅,商品房住宅,2002年竣工,70年,2184户,暂无,4.4,0.23,高层, 胜利桥西 ,民用,500(1:0.2),0.40元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,西安倚天房地产有限公司
山西,太原,https://ty.anjuke.com/community/view/283170,尖草坪,丰硕苑小区,6747,尖草坪 - 北宫 - 解放北路105号,112.567498,37.919644,112.561118,37.913309,112.554828,37.912803,公寓住宅,小产权房,2003年竣工,70年,1330户,暂无,4.66,0.2,多层|高层, 北宫 ,民用,100(1:0.1),0.80元/平米/月,地面100.00元/月,地面100.00元/月,丰硕苑物业管理有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/424603,杏花岭,胜利桥小区,6750,杏花岭 - 北大街 - 北大街201号,112.552939,37.895903,112.546544,37.889653,112.540219,37.889112,公寓住宅,商品房住宅,2000年竣工,70年,1642户,暂无,1.2,0.19,多层, 北大街 ,民用,200(1:0.1),1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808440,杏花岭,宏泰苑小区,6751,杏花岭 - 大东关 - 马道坡街41号,112.604087,37.886015,112.597559,37.880151,112.591318,37.879679,公寓住宅,小产权房,2010年竣工,70年,267户,暂无,2.59,0.3,多层|小高层, 大东关 ,民用,50(1:0.2),0.90元/平米/月,地面150.00元/月,地面150.00元/月,山西富阳泰房地产经营有限公司,暂无
山西,太原,https://ty.anjuke.com/community/view/1044054,迎泽,制药公司宿舍,6753,迎泽 - 体育馆 - 牛站新路5号,112.569221,37.854501,112.562823,37.848163,112.556544,37.847649,公寓住宅,单位集体自建房,1980年竣工,70年,194户,暂无,1.2,0.2,多层, 体育馆 ,民用,70(1:0.4),0.50元/平米/月,地面300.00元/月,地面300.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1272394,万柏林,山大二院西院宿舍,6754,万柏林 - 西客站 - 西矿街188号,112.484891,37.865136,112.478342,37.859279,112.471781,37.858539,公寓住宅,单位集体自建房,1998年竣工,70年,266户,暂无,1.2,0.2,多层, 西客站 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1021388,迎泽,云路街回迁楼,6756,迎泽 - 柳巷 - 云路街6号,112.574564,37.868406,112.56817,37.862099,112.5619,37.861596,公寓住宅,商品房住宅,1993年竣工,70年,474户,暂无,1.2,0.2,多层, 柳巷 ,民用,85(1:0.2),1.00元/平米/月,地面150.00元/月,地面150.00元/月,暂无数据,单位自建
山西,太原,https://ty.anjuke.com/community/view/283191,杏花岭,享堂小区,6757,杏花岭 - 建设北路 - 涧河路121号,112.586981,37.90851,112.58055,37.902354,112.574295,37.901874,公寓住宅,单位集体自建房,2005年竣工,70年,6197户,暂无,1.2,0.2,多层, 建设北路 ,民用,200(1:0.0),0.50元/平米/月,地面150.00元/月,地面150.00元/月,享堂小区管理,单位自建
山西,太原,https://ty.anjuke.com/community/view/493230,尖草坪,滨丰园,6762,尖草坪 - 尖草坪周边 - 兴华北街11号,112.535257,37.899382,112.528768,37.89341,112.522386,37.892824,公寓住宅,商品房住宅,2010年竣工,70年,733户,暂无,3.45,0.25,高层, 尖草坪周边 ,民用,1000(1:1.4),1.50元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/595049,万柏林,省安装五公司小区,6766,万柏林 - 漪汾 - 西渠路57号,112.533537,37.87576,112.527029,37.869815,112.520644,37.86922,公寓住宅,单位集体自建房,1996年竣工,70年,192户,暂无,1.2,0.2,多层, 漪汾 ,民用,100(1:0.5),0.60元/平米/月,地面100.00元/月,地面100.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283105,万柏林,汽运二公司宿舍,6768,万柏林 - 西矿街 - 西矿街136号,112.500113,37.868387,112.493508,37.862707,112.487001,37.86201,公寓住宅,单位集体自建房,2000年竣工,70年,1360户,暂无,1.2,0.3,多层, 西矿街 ,民用,100(1:0.1),0.40元/平米/月,地面150.00元/月,地面150.00元/月,西山矿物局物业,单位自建
山西,太原,https://ty.anjuke.com/community/view/283209,尖草坪,尖草坪消防队宿舍,6768,尖草坪 - 北宫 - 解放北路255号,112.568198,37.917103,112.56182,37.91077,112.555531,37.910265,公寓住宅,单位集体自建房,1995年竣工,70年,324户,暂无,2.65,0.24,多层|小高层, 北宫 ,民用,50(1:0.2),1.00元/平米/月,地面100.00元/月,地面100.00元/月,太钢物业管理有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/1279634,尖草坪,同馨苑小区,6770,"尖草坪 - 森林公园 - 大同路,近赵庄南二巷",112.541241,37.929282,112.534766,37.923198,112.528401,37.922634,公寓住宅,单位集体自建房,1998年竣工,70年,1350户,暂无,3.8,0.2,超高层, 森林公园 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1078024,万柏林,万科春和景明,6774,万柏林 - 西矿街 - 开城路45号,112.437823,37.879283,112.431437,37.872984,112.424761,37.872156,公寓住宅,商品房住宅,2021年竣工,70年,3690户,暂无,2.5,0.3,高层, 西矿街 ,民用,暂无,2.26元/平米/月,地面150.00元/月,地面150.00元/月,北京万科物业服务有限公司太原分公司,太原恒源万科房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1370205,万柏林,彭村路17号小区,6775,万柏林 - 和平北路 - 彭村路17号,112.521051,37.876974,112.514479,37.871222,112.508049,37.87059,公寓住宅,单位集体自建房,1998年竣工,70年,289户,暂无,1.2,0.2,多层, 和平北路 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1373210,杏花岭,东晟龙城苑,6775,杏花岭 - 五龙口 - 府东街,112.599577,37.877182,112.593069,37.87124,112.586827,37.870764,公寓住宅,动迁配套房,2014年,70年,792户,暂无,3.8,0.3,超高层, 五龙口 ,民用,暂无,1.00元/平米/月,地面150.00元/月,暂无,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1851360,小店,河湾小区,6777,小店-汾东北路-昌盛西街,112.564826,37.742743,112.558435,37.736406,112.55216,37.73587,住宅,商品房住宅,暂无,其它,432户,暂无,暂无,暂无,多层,汾东北路,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/283409,杏花岭,黑龙潭小区,6777,杏花岭 - 府东府西 - 府西街35号,112.559379,37.88134,112.552998,37.87503,112.546693,37.874501,公寓住宅,商品房住宅,2005年竣工,70年,324户,暂无,1.2,0.3,多层, 府东府西 ,民用,80(1:0.2),1.00元/平米/月,地面80.00元/月,地面80.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/809357,万柏林,太原市通信分公司义井住宅小区,6781,万柏林 - 晋祠路 - 千峰南路,112.522094,37.822683,112.515502,37.816909,112.509081,37.816272,公寓住宅,单位集体自建房,2000年竣工,70年,36户,暂无,2,0.3,多层|高层, 晋祠路 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
